month,day,week,observer,transect,quadrat,location_m,side,num_units,floral_unit,unit_size,cover_pct,colour,family,genus,species,infraspecies,origin,nectar,area_cm_2,notes,lookup_helper
6,9,2,Phoebe,KMP,4,384,L,2,infl,small,1,yellow,Fabaceae,Medicago,lupulina,NA,Non-native,,,,Medicago lupulina NA
6,9,2,Phoebe,KMP,5,413,R,13,infl,medium,1,white,Brassicaceae,Berteroa,incana,NA,Non-native,,,,Berteroa incana NA
6,9,2,Phoebe,KMP,5,413,R,4,infl,small,1,yellow,Brassicaceae,Sisymbrium,altissimum,NA,Non-native,,,,Sisymbrium altissimum NA
6,9,2,Phoebe,KMP,5,413,R,17,stm,medium,2,purple,Boraginaceae,Anchusa,officinalis,NA,Non-native,,,,Anchusa officinalis NA
6,9,2,Phoebe,OKF,1,70,R,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,,NA NA NA
6,9,2,Phoebe,OKF,2,136,L,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,,NA NA NA
6,9,2,Phoebe,OKF,3,263,R,8,flr,small,1,yellow,Rosaceae,Potentilla,recta,NA,Non-native,,,,Potentilla recta NA
6,9,2,Phoebe,OKF,3,263,R,5,infl,medium,1,purple,Fabaceae,Medicago,sativa,NA,Non-native,,,,Medicago sativa NA
6,9,2,Phoebe,OKF,4,323,L,2,infl,medium,1,purple,Fabaceae,Medicago,sativa,NA,Non-native,,,,Medicago sativa NA
6,9,2,Phoebe,OKF,4,323,L,1,head,small,1,yellow,Asteraceae,Tragopogon,dubius,NA,Non-native,,,,Tragopogon dubius NA
6,9,2,Phoebe,OKF,4,323,L,3,stm,large,1,white,Asteraceae,Achillea,millefolium,NA,Non-native,Y,,,Achillea millefolium NA
6,9,2,Phoebe,OKF,5,413,R,18,flr,small,1,yellow,Rosaceae,Potentilla,recta,NA,Non-native,,,,Potentilla recta NA
6,9,2,Phoebe,OKF,5,413,R,5,infl,small,1,yellow,Fabaceae,Medicago,lupulina,NA,Non-native,,,,Medicago lupulina NA
6,10,2,Phoebe,MMF,1,43,L,2,head,small,1,yellow,Asteraceae,Taraxacum,NA,NA,NA,Y,,Taxonomy,Taraxacum NA NA
6,10,2,Phoebe,MMF,1,43,L,2,infl,medium,1,purple,Plantaginaceae,Penstemon,procerus,NA,Native,,,This one duskywing was roosting on,Penstemon procerus NA
6,10,2,Phoebe,MMF,2,192,R,1,flr,small,1,pink,Ranunculaceae,Anemone,multifida,NA,Native,,,,Anemone multifida NA
6,10,2,Phoebe,MMF,2,192,R,2,infl,small,1,purple,Fabaceae,Astragalus,miser,NA,Native,,,,Astragalus miser NA
6,10,2,Phoebe,MMF,3,209,L,12,flr,small,1,white,Caryophyllaceae,Cerastium,arvense,NA,Native,,,Origin depends on subspecies,Cerastium arvense NA
6,10,2,Phoebe,MMF,3,209,L,5,infl,medium,1,white,Asteraceae,Antennaria,rosea,NA,Native,,,,Antennaria rosea NA
6,10,2,Phoebe,MMF,4,325,L,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,,NA NA NA
6,10,2,Phoebe,MMF,5,474,R,10,flr,small,1,white,Caryophyllaceae,Stellaria,longipes,NA,Native,,,,Stellaria longipes NA
6,10,2,Phoebe,MMF,5,474,R,1,infl,small,1,purple,Fabaceae,Vicia,americana,NA,Native,,,,Vicia americana NA
6,10,2,Phoebe,PSL,1,8,R,3,infl,small,1,purple,Fabaceae,Medicago,sativa,NA,Non-native,,,,Medicago sativa NA
6,10,2,Phoebe,PSL,2,200,R,81,infl,medium,1,purple,Fabaceae,Medicago,sativa,NA,Non-native,,,,Medicago sativa NA
6,10,2,Phoebe,PSL,3,279,R,42,infl,medium,1,purple,Fabaceae,Medicago,sativa,NA,Non-native,,,,Medicago sativa NA
6,10,2,Phoebe,PSL,4,359,L,36,infl,medium,1,purple,Fabaceae,Medicago,sativa,NA,Non-native,,,,Medicago sativa NA
6,10,2,Phoebe,PSL,5,431,L,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,,NA NA NA
6,10,2,Phoebe,KPP,1,48,L,1,stm,large,1,white,Asteraceae,Achillea,millefolium,NA,Non-native,Y,,,Achillea millefolium NA
6,10,2,Phoebe,KPP,2,178,L,11,infl,medium,1,purple,Fabaceae,Medicago,sativa,NA,Non-native,,,,Medicago sativa NA
6,10,2,Phoebe,KPP,2,178,L,1,head,small,1,yellow,Asteraceae,Crepis,atribarba,NA,Native,,,,Crepis atribarba NA
6,10,2,Phoebe,KPP,3,258,R,18,infl,medium,1,purple,Fabaceae,Medicago,sativa,NA,Non-native,,,,Medicago sativa NA
6,10,2,Phoebe,KPP,4,338,L,62,infl,medium,2,purple,Fabaceae,Medicago,sativa,NA,Non-native,,,,Medicago sativa NA
6,10,2,Phoebe,KPP,5,472,R,10,infl,medium,1,purple,Fabaceae,Medicago,sativa,NA,Non-native,,,,Medicago sativa NA
6,11,2,Phoebe,ABR,1,70,R,2,infl,medium,1,purple,Fabaceae,Lupinus,sericeus,NA,Native,,,,Lupinus sericeus NA
6,11,2,Phoebe,ABR,1,70,R,2,stm,large,1,white,Asteraceae,Achillea,millefolium,NA,Non-native,Y,,,Achillea millefolium NA
6,11,2,Phoebe,ABR,2,176,R,397,infl,small,2,purple,Fabaceae,Medicago,lupulina,NA,Non-native,,,,Medicago lupulina NA
6,11,2,Phoebe,ABR,3,214,R,10,infl,large,2,purple,Fabaceae,Lupinus,sericeus,NA,Native,,,,Lupinus sericeus NA
6,11,2,Phoebe,ABR,3,214,R,1,infl,small,1,pink,Polemoniaceae ,Collomia,linearis,NA,Native,,,,Collomia linearis NA
6,11,2,Phoebe,ABR,4,357,R,3,stm,large,1,white,Asteraceae,Achillea,millefolium,NA,Non-native,Y,,,Achillea millefolium NA
6,11,2,Phoebe,ABR,4,357,R,62,infl,small,1,purple,Fabaceae,Medicago,lupulina,NA,Non-native,,,,Medicago lupulina NA
6,11,2,Phoebe,ABR,4,357,R,1,head,medium,1,yellow,Asteraceae,Taraxacum,NA,NA,NA,Y,,Taxonomy,Taraxacum NA NA
6,11,2,Phoebe,ABR,4,357,R,5,flr,small,1,pink,Polemoniaceae,Collomia,linearis,NA,Native,,,,Collomia linearis NA
6,11,2,Phoebe,ABR,4,357,R,2,flr,small,1,white,Caryophyllaceae,Arenaria,serpyllifolia,NA,Non-native,,,,Arenaria serpyllifolia NA
6,11,2,Phoebe,ABR,5,418,R,16,infl,small,1,pink,Polemoniaceae,Collomia,linearis,NA,Native,,,,Collomia linearis NA
6,11,2,Phoebe,PBM,1,35,R,5,infl,small,1,white,Polemoniaceae,Microsteris,gracilis,NA,Native,,,,Microsteris gracilis NA
6,11,2,Phoebe,PBM,2,110,L,25,infl,small,1,white,Polemoniaceae,Microsteris,gracilis,NA,Native,,,,Microsteris gracilis NA
6,11,2,Phoebe,PBM,3,292,L,4,infl,small,1,white,Polemoniaceae,Microsteris,gracilis,NA,Native,,,,Microsteris gracilis NA
6,11,2,Phoebe,PBM,3,292,L,22,flr,small,1,white,Caryophyllaceae,Cerastium,fontanum,NA,Non-native,Y,,,Cerastium fontanum NA
6,11,2,Phoebe,PBM,3,292,L,4,infl,small,1,purple,Brassicaceae,Boechera,divaricarpa,NA,Native,,,,Boechera divaricarpa NA
6,11,2,Phoebe,PBM,4,312,L,6,infl,small,1,white,Polemoniaceae,Microsteris,gracilis,NA,Native,,,,Microsteris gracilis NA
6,11,2,Phoebe,PBM,4,312,L,1,head,medium,1,yellow,Asteraceae,Taraxacum,NA,NA,NA,Y,,Taxonomy,Taraxacum NA NA
6,11,2,Phoebe,PBM,5,472,L,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,,NA NA NA
6,11,2,Phoebe,MGT,1,78,R,1,head,medium,1,yellow,Asteraceae,Taraxacum,NA,NA,NA,Y,,Taxonomy,Taraxacum NA NA
6,11,2,Phoebe,MGT,1,78,R,1,infl,small,1,purple,Fabaceae,Lupinus,arcticus,NA,Native,,,,Lupinus arcticus NA
6,11,2,Phoebe,MGT,2,162,R,3,flr,small,1,purple,Polemoniaceae,Polemonium,pulcherrimum,NA,Native,,,,Polemonium pulcherrimum NA
6,11,2,Phoebe,MGT,3,201,R,29,flr,medium,1,purple,Polemoniaceae ,Phlox,diffusa,NA,Native,,,,Phlox diffusa NA
6,11,2,Phoebe,MGT,4,316,R,3,inflr,medium,1,purple,Fabaceae,Lupinus,arcticus,NA,Native,,,,Lupinus arcticus NA
6,11,2,Phoebe,MGT,4,316,R,4,flr,small,1,white,Caryophyllaceae,Moehringia,macrophylla,NA,Native,,,,Moehringia macrophylla NA
6,11,2,Phoebe,MGT,5,401,R,1,flr,medium,1,purple,Violaceae,Viola,adunca,NA,Native,,,,Viola adunca NA
6,12,2,Phoebe,OHR,1,7,L,37,infl,medium,1,purple,Fabaceae,Medicago,sativa,NA,Non-native,,,,Medicago sativa NA
6,12,2,Phoebe,OHR,1,7,L,1,flr,large,1,yellow,Asteraceae,Tragopogon,dubius,NA,Non-native,,,,Tragopogon dubius NA
6,12,2,Phoebe,OHR,1,7,L,28,flr,small,1,yellow,Rosaceae,Potentilla,argentea,NA,Non-native,,,,Potentilla argentea NA
6,12,2,Phoebe,OHR,2,143,L,8,infl,small,1,purple,Fabaceae,Medicago,sativa,NA,Non-native,,,,Medicago sativa NA
6,12,2,Phoebe,OHR,2,143,L,90,infl,medium,2,pink,Apocynaceae,Apocynum,androsaemifolium,NA,Native,,,,Apocynum androsaemifolium NA
6,12,2,Phoebe,OHR,3,234,L,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,,NA NA NA
6,12,2,Phoebe,OHR,4,387,L,118,flr,small,1,yellow,Rosaceae,Potentilla,argentea,NA,Non-native,,,,Potentilla argentea NA
6,12,2,Phoebe,OHR,4,387,L,1,infl,small,1,pink,Apocynaceae,Apocynum,androsaemifolium,NA,Native,,,,Apocynum androsaemifolium NA
6,12,2,Phoebe,OHR,5,474,R,151,infl,medium,3,pink,Apocynaceae,Apocynum,androsaemifolium,NA,Native,,,,Apocynum androsaemifolium NA
6,12,2,Phoebe,CCM,1,47,R,36,infl,small,1,purple,Lamiaceae,Prunella,vulgaris,vulgaris,NA,NA,,Origin depends on ssp ,Prunella vulgaris vulgaris
6,12,2,Phoebe,CCM,1,47,R,3,head,small,1,yellow,Fabaceae,Trifolium,dubium,NA,Non-native,,,,Trifolium dubium NA
6,12,2,Phoebe,CCM,1,47,R,1,head,medium,1,white,Fabaceae,Trifolium,repens,NA,Non-native,Y,,,Trifolium repens NA
6,12,2,Phoebe,CCM,2,145,L,4,infl,small,1,white,Fabaceae,Trifolium,dubium,NA,Non-native,,,,Trifolium dubium NA
6,12,2,Phoebe,CCM,2,145,L,3,flr,medium,1,yellow,Ranunculaceae,Ranunculus,repens,NA,Non-native,Y,,,Ranunculus repens NA
6,12,2,Phoebe,CCM,2,145,L,5,infl,medium,1,purple,Fabaceae,Vicia,cracca,NA,Non-native,Y,,,Vicia cracca NA
6,12,2,Phoebe,CCM,2,145,L,1,infl,large,1,white,Asteraceae,Erigeron,annuus,NA,Non-native,,,,Erigeron annuus NA
6,12,2,Phoebe,CCM,3,207,L,1,flr,medium,1,yellow,Ranunculaceae,Ranunculus,repens,NA,Non-native,Y,,,Ranunculus repens NA
6,12,2,Phoebe,CCM,3,207,L,1,infl,large,1,yellow,Asteraceae,Jacobaea,vulgaris,NA,Non-native,Y,,,Jacobaea vulgaris NA
6,12,2,Phoebe,CCM,4,399,L,2,head,small,1,white,Fabaceae,Trifolium,dubium,NA,Non-native,,,,Trifolium dubium NA
6,12,2,Phoebe,CCM,4,399,L,44,infl,small,1,blue,Boraginaceae,Myosotis,arvensis,NA,Non-native,Y,,,Myosotis arvensis NA
6,12,2,Phoebe,CCM,5,492,R,7,infl,small,1,white,Fabaceae,Trifolium,dubium,NA,Non-native,,,,Trifolium dubium NA
6,12,2,Phoebe,CCM,5,492,R,1,infl,small,1,blue,Boraginaceae,Myosotis,arvensis,NA,Non-native,Y,,,Myosotis arvensis NA
6,12,2,Phoebe,CCM,5,492,R,6,head,medium,1,"yellow, white",Asteraceae,Leucanthemum,vulgare,NA,Non-native,Y,,,Leucanthemum vulgare NA
6,12,2,Phoebe,CCM,5,492,R,2,infl,small,1,white,Brassicaceae,Lepidium,virginicum,NA,Native,,,,Lepidium virginicum NA
6,12,2,Phoebe,GBH,1,50,L,77,infl,medium,2,white,Fabaceae,Melilotus,albus,NA,Non-native,,,,Melilotus albus NA
6,12,2,Phoebe,GBH,1,50,L,129,infl,small,1,yellow,Fabaceae,Medicago,lupulina,NA,Non-native,,,,Medicago lupulina NA
6,12,2,Phoebe,GBH,1,50,L,3,infl,small,1,blue,Boraginaceae,Myosotis,NA,NA,NA,NA,,"Can't tell species from photos, but all plausible spp. are non-native",Myosotis NA NA
6,12,2,Phoebe,GBH,2,118,L,9,infl,small,1,yellow,Fabaceae,Medicago,lupulina,NA,Non-native,,,,Medicago lupulina NA
6,12,2,Phoebe,GBH,2,118,L,61,infl,medium,2,white,Fabaceae,Trifolium,repens,NA,Non-native,Y,,,Trifolium repens NA
6,12,2,Phoebe,GBH,2,118,L,16,infl,medium,1,pink,Fabaceae,Trifolium,pratense,NA,Non-native,Y,,,Trifolium pratense NA
6,12,2,Phoebe,GBH,2,118,L,49,infl,medium,1,pink,Fabaceae,Trifolium,hybridum,NA,Non-native,,,,Trifolium hybridum NA
6,12,2,Phoebe,GBH,3,201,R,8,infl,medium,1,white,Fabaceae,Melilotus,albus,NA,Non-native,,,,Melilotus albus NA
6,12,2,Phoebe,GBH,3,201,R,9,infl,small,1,yellow,Fabaceae,Medicago,lupulina,NA,Non-native,,,,Medicago lupulina NA
6,12,2,Phoebe,GBH,4,315,L,57,infl,medium,2,pink,Fabaceae,Trifolium,pratense,NA,Non-native,Y,,,Trifolium pratense NA
6,12,2,Phoebe,GBH,5,419,L,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,,NA NA NA
6,12,2,Phoebe,BGP,1,75,L,2,flr,medium,1,pink,Caryophyllaceae,Silene,coronaria,NA,Non-native,,,,Silene coronaria NA
6,12,2,Phoebe,BGP,2,142,R,1,infl,large,1,pink,Fabaceae,Lathyrus,latifolius,NA,Non-native,,,,Lathyrus latifolius NA
6,12,2,Phoebe,BGP,3,267,L,1,infl,small,1,yellow,Asteraceae,Ambrosia,chamissonis,NA,Native,,,,Ambrosia chamissonis NA
6,12,2,Phoebe,BGP,3,267,L,4,flr,medium,1,yellow,Hypericaceae,Hypericum,perforatum,NA,Non-native,,,,Hypericum perforatum NA
6,12,2,Phoebe,BGP,4,396,L,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,,NA NA NA
6,12,2,Phoebe,BGP,5,451,L,1,stm,large,1,white,Asteraceae,Achillea,millefolium,NA,Non-native,Y,,,Achillea millefolium NA
6,12,2,Phoebe,BGP,5,451,L,1,flr,small,1,pink,Fabaceae,Vicia,sativa,NA,Non-native,,,,Vicia sativa NA
6,12,2,Phoebe,PSP,1,40,R,4,flr,medium,1,yellow,Ranunculaceae,Ranunculus,repens,NA,Non-native,Y,,Mowed recently.,Ranunculus repens NA
6,12,2,Phoebe,PSP,2,181,L,12,flr,medium,1,yellow,Ranunculaceae,Ranunculus,repens,NA,Non-native,Y,,Mowed recently. ,Ranunculus repens NA
6,12,2,Phoebe,PSP,3,270,R,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,Mowed recently. ,NA NA NA
6,12,2,Phoebe,PSP,4,309,L,8,flr,medium,1,yellow,Ranunculaceae,Ranunculus,repens,NA,Non-native,Y,,Mowed recently. ,Ranunculus repens NA
6,12,2,Phoebe,PSP,5,497,L,9,flr,medium,1,yellow,Ranunculaceae,Ranunculus,repens,NA,Non-native,Y,,Mowed recently. ,Ranunculus repens NA
6,14,2,Erez,HRP,1,19,L,29,stm,small,1,yellow,Asteraceae,Matricaria,discoidea,NA,Non-native,N,,"Origin might be more complicated, but BCSEE says exotic",Matricaria discoidea NA
6,14,2,Erez,HRP,1,19,L,5,flr,small,1,pink,Caryophyllaceae,Spergularia,rubra,NA,Non-native,,,,Spergularia rubra NA
6,14,2,Erez,HRP,1,19,L,1,flr,small,1,purple,Geraniaceae,Erodium,cicutarium,NA,Non-native,,,,Erodium cicutarium NA
6,14,2,Erez,HRP,2,105,R,4,flr,medium,1,yellow,Asteraceae,Hypochaeris,radicata,NA,Non-native,Y,,,Hypochaeris radicata NA
6,14,2,Erez,HRP,3,224,R,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,,NA NA NA
6,14,2,Erez,HRP,4,345,L,7,flr,medium,1,yellow,Asteraceae,Hypochaeris,radicata,NA,Non-native,Y,,,Hypochaeris radicata NA
6,14,2,Erez,HRP,,499,L,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,,NA NA NA
6,14,2,Erez,CHP,1,30,R,2,flr,medium,1,yellow,Asteraceae,Hypochaeris,radicata,NA,Non-native,Y,,,Hypochaeris radicata NA
6,14,2,Erez,CHP,2,177,R,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,,NA NA NA
6,14,2,Erez,CHP,3,246,L,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,,NA NA NA
6,14,2,Erez,CHP,4,310,R,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,,NA NA NA
6,14,2,Erez,CHP,5,438,L,2,flr,small,1,yellow,Asteraceae,Mycelis,muralis,NA,Non-native,,,,Mycelis muralis NA
6,14,2,Erez,BHT,1,60,R,11,flr,medium,1,yellow,Asteraceae,Hypochaeris,radicata,NA,Non-native,Y,,,Hypochaeris radicata NA
6,14,2,Erez,BHT,1,60,R,2,flr,small,1,purple,Caryophyllaceae,Spergularia,macrotheca,NA,NA,NA,,Or S. rubra (non native),Spergularia macrotheca NA
6,14,2,Erez,BHT,2,195,L,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,,NA NA NA
6,14,2,Erez,BHT,3,244,L,3,flr,medium,1,yellow,Asteraceae,Hypochaeris,radicata,NA,Non-native,Y,,,Hypochaeris radicata NA
6,14,2,Erez,BHT,4,387,R,2,flr,medium,1,yellow,Asteraceae,Hypochaeris,radicata,NA,Non-native,Y,,,Hypochaeris radicata NA
6,14,2,Erez,BHT,4,387,R,7,flr,small,1,yellow,Orobanchaceae,Rhinanthus,minor,NA,Native,,,,Rhinanthus minor NA
6,14,2,Erez,BHT,4,387,R,5,stm,small,1,yellow,Apiaceae,Lomatium,nudicaule,NA,Native,,,,Lomatium nudicaule NA
6,14,2,Erez,BHT,5,465,R,24,flr,small,1,yellow,Orobanchaceae,Rhinanthus,minor,NA,Native,,,,Rhinanthus minor NA
6,14,2,Erez,RBG,1,90,L,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,,NA NA NA
6,14,2,Erez,RBG,2,135,R,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,,NA NA NA
6,14,2,Erez,RBG,3,251,L,49,infl,small,1,white,Fabaceae,Trifolium,repens,NA,Non-native,Y,,,Trifolium repens NA
6,14,2,Erez,RBG,3,251,L,18,stm,small,1,yellow,Fabaceae,Lotus,corniculatus,NA,Non-native,,,,Lotus corniculatus NA
6,14,2,Erez,RBG,4,334,R,3,stm,small,1,yellow,Fabaceae,Lotus,corniculatus,NA,Non-native,,,,Lotus corniculatus NA
6,14,2,Erez,RBG,4,334,R,1,flr,medium,1,yellow,Asteraceae,Taraxacum,NA,NA,NA,Y,,Taxonomy,Taraxacum NA NA
6,14,2,Erez,RBG,5,413,R,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,,NA NA NA
6,21,3,Phoebe,PSP,1,67,L,14,flr,small,1,yellow,Ranunculaceae,Ranunculus,acris,NA,Non-native,Y,,,Ranunculus acris NA
6,21,3,Phoebe,PSP,1,67,L,12,flr,small,1,yellow,Ranunculaceae,Ranunculus,repens,NA,Non-native,Y,,,Ranunculus repens NA
6,21,3,Phoebe,PSP,2,115,L,2,flr,small,1,yellow,Ranunculaceae,Ranunculus,repens,NA,Non-native,Y,,,Ranunculus repens NA
6,21,3,Phoebe,PSP,2,115,L,8,head,medium,1,yellow,Asteraceae,Hypochaeris,radicata,NA,Non-native,Y,,,Hypochaeris radicata NA
6,21,3,Phoebe,PSP,3,261,L,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,,NA NA NA
6,21,3,Phoebe,PSP,4,302,L,2,flr,small,1,yellow,Ranunculaceae,Ranunculus,acris,NA,Non-native,Y,,,Ranunculus acris NA
6,21,3,Phoebe,PSP,4,302,L,1,head,small,1,yellow,Asteraceae,Lapsana,communis,NA,Non-native,,,,Lapsana communis NA
6,21,3,Phoebe,PSP,5,457,R,6,flr,small,1,yellow,Ranunculaceae,Ranunculus,repens,NA,Non-native,Y,,,Ranunculus repens NA
6,21,3,Phoebe,BGP,1,57,R,5,infl,large,2,pink,Fabaceae,Lathyrus,latifolius,NA,Non-native,,,,Lathyrus latifolius NA
6,21,3,Phoebe,BGP,1,57,R,1,stm,small,1,white,Asteraceae,Achillea,millefolium,NA,Non-native,Y,,,Achillea millefolium NA
6,21,3,Phoebe,BGP,2,115,R,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,,NA NA NA
6,21,3,Phoebe,BGP,3,260,R,27,infl,large,3,pink,Fabaceae,Lathyrus,latifolius,NA,Non-native,,,,Lathyrus latifolius NA
6,21,3,Phoebe,BGP,3,260,R,13,infl,medium,1,yellow,Hypericaceae,Hypericum,perforatum,NA,Non-native,,,,Hypericum perforatum NA
6,21,3,Phoebe,BGP,4,394,L,12,infl,medium,1,yellow,Hypericaceae,Hypericum,perforatum,NA,Non-native,,,,Hypericum perforatum NA
6,21,3,Phoebe,BGP,4,394,L,10,stm,large,3,white,Asteraceae,Achillea,millefolium,NA,Non-native,Y,,,Achillea millefolium NA
6,21,3,Phoebe,BGP,5,489,L,2,infl,medium,1,yellow,Hypericaceae,Hypericum,perforatum,NA,Non-native,,,,Hypericum perforatum NA
6,21,3,Phoebe,BGP,5,489,L,21,stm,large,4,white,Asteraceae,Achillea,millefolium,NA,Non-native,Y,,,Achillea millefolium NA
6,21,3,Phoebe,CCM,1,25,L,5,flr,small,1,yellow,Ranunculaceae,Ranunculus,repens,NA,Non-native,Y,,,Ranunculus repens NA
6,21,3,Phoebe,CCM,2,110,R,13,flr,medium,1,yellow,Ranunculaceae,Ranunculus,acris,NA,Non-native,Y,,,Ranunculus acris NA
6,21,3,Phoebe,CCM,2,110,R,61,infl,small,1,blue,Boraginaceae,Myosotis,NA,NA,NA,NA,,Base off of june 12 observation,Myosotis NA NA
6,21,3,Phoebe,CCM,3,292,R,1,flr,small,1,yellow,Ranunculaceae,Ranunculus,repens,NA,Non-native,Y,,,Ranunculus repens NA
6,21,3,Phoebe,CCM,3,292,R,60,head,large,5,white,Asteraceae,Leucanthemum,vulgare,NA,Non-native,Y,,Update Freya's nectaring observation if this isn't oxeye daisy,Leucanthemum vulgare NA
6,21,3,Phoebe,CCM,3,292,R,3,head,small,1,purple,Asteraceae,Cirsium,arvense,NA,Non-native,Y,,,Cirsium arvense NA
6,21,3,Phoebe,CCM,4,301,L,310,head,large,25,"yellow, white",Asteraceae,Leucanthemum,vulgare,NA,Non-native,Y,,,Leucanthemum vulgare NA
6,21,3,Phoebe,CCM,5,456,L,4,flr,small,1,yellow,Ranunculaceae,Ranunculus,repens,NA,Non-native,Y,,,Ranunculus repens NA
6,21,3,Phoebe,GBH,1,36,L,14,infl,small,1,yellow,Fabaceae,Medicago,lupulina,NA,Non-native,,,,Medicago lupulina NA
6,21,3,Phoebe,GBH,2,135,R,2,infl,small,1,pink,Fabaceae,Trifolium,pratense,NA,Non-native,Y,,,Trifolium pratense NA
6,21,3,Phoebe,GBH,2,135,R,57,infl,small,1,pink,Fabaceae,Trifolium,hybridum,NA,Non-native,,,,Trifolium hybridum NA
6,21,3,Phoebe,GBH,3,215,L,15,infl,small,1,pink,Fabaceae,Trifolium,hybridum,NA,Non-native,,,,Trifolium hybridum NA
6,21,3,Phoebe,GBH,4,390,R,2,infl,small,1,pink,Fabaceae,Trifolium,pratense,NA,Non-native,Y,,,Trifolium pratense NA
6,21,3,Phoebe,GBH,4,390,R,27,infl,small,1,pink,Fabaceae,Trifolium,hybridum,NA,Non-native,,,,Trifolium hybridum NA
6,21,3,Phoebe,GBH,5,420,L,15,infl,large,1,white,Brassicaceae,Hesperis,matronalis,NA,Non-native,NA,,,Hesperis matronalis NA
6,22,3,Phoebe,BHT,1,3,L,19,infl,small,1,yellow,Brassicaceae,Sisymbrium,officinale,NA,Non-native,Y,,,Sisymbrium officinale NA
6,22,3,Phoebe,BHT,1,3,L,10,head,small,1,yellow,Asteraceae,Hypochaeris,radicata,NA,Non-native,Y,,Update nectaring if not Hypochaeris radicata,Hypochaeris radicata NA
6,22,3,Phoebe,BHT,2,135,L,19,head,medium,1,yellow,Asteraceae,Hypochaeris,radicata,NA,Non-native,Y,,,Hypochaeris radicata NA
6,22,3,Phoebe,BHT,3,289,R,5,head,small,1,yellow,Asteraceae,Hypochaeris,radicata,NA,Non-native,Y,,"Also have photos of a shrub with little pink flowers in this quadrat if needed for nectaring, not included here",Hypochaeris radicata NA
6,22,3,Phoebe,BHT,4,397,R,1,head,medium,1,yellow,Asteraceae,Hypochaeris,radicata,NA,Non-native,Y,,,Hypochaeris radicata NA
6,22,3,Phoebe,BHT,5,438,L,7,head,medium,1,yellow,Asteraceae,Hypochaeris,radicata,NA,Non-native,Y,,,Hypochaeris radicata NA
6,22,3,Phoebe,BHT,5,438,L,1,head,small,1,yellow,Asteraceae,Hypochaeris,radicata,NA,Non-native,Y,,,Hypochaeris radicata NA
6,22,3,Phoebe,BHT,5,438,L,1,head,small,1,yellow,Asteraceae,Hypochaeris,radicata,NA,Non-native,Y,,,Hypochaeris radicata NA
6,22,3,Phoebe,HRP,1,49,L,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,,NA NA NA
6,22,3,Phoebe,HRP,2,193,R,1,head,medium,1,purple,Asteraceae,Centaurea,cyanus,NA,Non-native,Y,,,Centaurea cyanus NA
6,22,3,Phoebe,HRP,3,201,R,11,infl,medium,1,purple,Amaryllidaceae ,Allium,acuminatum,NA,Native,,,,Allium acuminatum NA
6,22,3,Phoebe,HRP,4,368,R,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,,NA NA NA
6,22,3,Phoebe,HRP,5,438,R,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,,NA NA NA
6,22,3,Phoebe,RBG,1,85,R,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,,NA NA NA
6,22,3,Phoebe,RBG,2,123,R,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,,NA NA NA
6,22,3,Phoebe,RBG,3,298,L,58,infl,medium,1,yellow,Fabaceae,Lotus,corniculatus,NA,Non-native,,,,Lotus corniculatus NA
6,22,3,Phoebe,RBG,4,392,R,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,,NA NA NA
6,22,3,Phoebe,RBG,5,491,R,82,infl,small,1,yellow,Fabaceae,Medicago,lupulina,NA,Non-native,,,,Medicago lupulina NA
6,22,3,Phoebe,CHP,1,56,R,1,head,small,1,yellow,Asteraceae,Hypochaeris,radicata,NA,Non-native,Y,,,Hypochaeris radicata NA
6,22,3,Phoebe,CHP,2,165,R,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,,NA NA NA
6,22,3,Phoebe,CHP,3,257,R,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,,NA NA NA
