month,day,week,observer,transect,lat,lon,elevation_m,time_beg,time_end,temp_beg,temp_end,air_quality,weather,wind_beg,wind_end,family,genus,species,number,,,,,,
7,7,4,Freya,KPP,50.6698,-120.4153,719,10:06,10:22,24,24,3,sunny,2,1,Nymphalidae,Cercyonis,sthenele,1,,,,,,
7,7,4,Freya,KPP,50.6698,-120.4153,719,10:06,10:22,24,24,3,sunny,2,1,Lycaenidae,Strymon,melinus,4,,,,,,
7,7,4,Freya,KPP,50.6698,-120.4153,719,10:06,10:22,24,24,3,sunny,2,1,Nymphalidae,NA,NA,2,,,,,,
7,7,4,Freya,KPP,50.6698,-120.4153,719,10:06,10:22,24,24,3,sunny,2,1,Nymphalidae,Phyciodes,pallida,1,,,,,,
7,7,4,Freya,KPP,50.6698,-120.4153,719,10:06,10:22,24,24,3,sunny,2,1,Lycaenidae,Plebejus,NA,1,,,,,,
7,7,4,Freya,KPP,50.6698,-120.4153,719,10:06,10:22,24,24,3,sunny,2,1,Pieridae,Colias,NA,1,,,,,,
7,7,4,Freya,KPP,50.6698,-120.4153,719,10:06,10:22,24,24,3,sunny,2,1,Nymphalidae,Argynnis,callippe,1,,,,,,
7,7,4,Freya,MMF,50.4953,-120.8061,1108,12:21,12:38,24,24,3,partly cloudy,1,3,Nymphalidae,Phyciodes,NA,10,,,,,,
7,7,4,Freya,MMF,50.4953,-120.8061,1108,12:21,12:38,24,24,3,partly cloudy,1,3,Nymphalidae,Oeneis,chryxus,2,,,,,,
7,7,4,Freya,MMF,50.4953,-120.8061,1108,12:21,12:38,24,24,3,partly cloudy,1,3,Nymphalidae,Cercyonis,oetus,2,,,,,,
7,7,4,Freya,MMF,50.4953,-120.8061,1108,12:21,12:38,24,24,3,partly cloudy,1,3,Lycaenidae,NA,NA,7,,,,,,
7,7,4,Freya,MMF,50.4953,-120.8061,1108,12:21,12:38,24,24,3,partly cloudy,1,3,Pieridae,Colias,NA,1,,,,,,
7,7,4,Freya,MMF,50.4953,-120.8061,1108,12:21,12:38,24,24,3,partly cloudy,1,3,Lycaenidae,Tharsalea,mariposa,1,,,,,,
7,7,4,Freya,MMF,50.4953,-120.8061,1108,12:21,12:38,24,24,3,partly cloudy,1,3,Nymphalidae,NA,NA,6,,,,,,
7,7,4,Freya,MMF,50.4953,-120.8061,1108,12:21,12:38,24,24,3,partly cloudy,1,3,Nymphalidae,Chlosyne,NA,1,,,,,,
7,7,4,Freya,MMF,50.4953,-120.8061,1108,12:21,12:38,24,24,3,partly cloudy,1,3,Nymphalidae,Chlosyne,NA,1,,,,,,
7,7,4,Freya,FLT,49.6127,-121.0651,1241,15:10,15:27,25,25,1,sunny,3,2,Nymphalidae,NA,NA,3,,,,,,
7,7,4,Freya,FLT,49.6127,-121.0651,1241,15:10,15:27,25,25,1,sunny,3,2,Papilionidae,Papilio,NA,1,,,,,,
7,7,4,Freya,FLT,49.6127,-121.0651,1241,15:10,15:27,25,25,1,sunny,3,2,Lycaenidae,Icaricia,icaroides,1,,,,,,
7,7,4,Freya,FLT,49.6127,-121.0651,1241,15:10,15:27,25,25,1,sunny,3,2,Nymphalidae,Nymphalis,california,2,,,,,,
7,7,4,Freya,FLT,49.6127,-121.0651,1241,15:10,15:27,25,25,1,sunny,3,2,Nymphalidae,Polygonia,NA,3,,,,,,
7,7,4,Freya,FLT,49.6127,-121.0651,1241,15:10,15:27,25,25,1,sunny,3,2,Nymphalidae,Boloria,epithore,2,,,,,,
7,7,4,Freya,FLT,49.6127,-121.0651,1241,15:10,15:27,25,25,1,sunny,3,2,Nymphalidae,Argynnis,hydaspe,1,,,,,,
7,8,4,Freya,JMS,49.1971,-119.7834,407,11:01,11:16,22,22,1,partly cloudy,3,3,Pieridae,Pieris,rapae,2,,,,,,
7,8,4,Freya,JMS,49.1971,-119.7834,407,11:01,11:16,22,22,1,partly cloudy,3,3,Hesperiidae,NA,NA,1,,,,,,
7,8,4,Freya,JMS,49.1971,-119.7834,407,11:01,11:16,22,22,1,partly cloudy,3,3,Nymphalidae,Nymphalis,california,1,,,,,,
7,8,4,Freya,JMS,49.1971,-119.7834,407,11:01,11:16,22,22,1,partly cloudy,3,3,Papilionidae,Papilio,multicaudata,1,,,,,,
7,8,4,Freya,JMS,49.1971,-119.7834,407,11:01,11:16,22,22,1,partly cloudy,3,3,Papilionidae,Papilio,rutulus,1,,,,,,
7,8,4,Freya,KWL,49.3013,-119.6279,571,10:00,10:14,22,24,1,partly cloudy,2,2,Pieridae,Pieris,rapae,2,,,,,,
7,8,4,Freya,KWL,49.3013,-119.6279,571,10:00,10:14,22,24,1,partly cloudy,2,2,Pieridae,Colias,NA,3,,,,,,
7,8,4,Freya,KWL,49.3013,-119.6279,571,10:00,10:14,22,24,1,partly cloudy,2,2,Pieridae,Pontia,NA,1,,,,,,
7,8,4,Freya,KWL,49.3013,-119.6279,571,10:00,10:14,22,24,1,partly cloudy,2,2,Pieridae,NA,NA,2,,,,,,
7,8,4,Freya,KWL,49.3013,-119.6279,571,10:00,10:14,22,24,1,partly cloudy,2,2,Papilionidae,Papilio,NA,1,,,,,,
7,8,4,Freya,KWL,49.3013,-119.6279,571,10:00,10:14,22,24,1,partly cloudy,2,2,Hesperiidae,NA,NA,1,,,,,,
7,8,4,Freya,OKF,49.3384,-119.5804,340,13:46,14:00,29,31,1,sunny,2,1,Nymphalidae,NA,NA,1,,,,,,
7,8,4,Freya,OKF,49.3384,-119.5804,340,13:46,14:00,29,31,1,sunny,2,1,Pieridae,Pieris,rapae,4,,,,,,
7,8,4,Freya,RTT,49.0887,-119.5351,287,12:11,12:26,26,26,1,sunny,3,3,Pieridae,Pieris,rapae,10,,,,,,
7,8,4,Freya,RTT,49.0887,-119.5351,287,12:11,12:26,26,26,1,sunny,3,3,Lycaenidae,Tharsalea,helloides,1,,,,,,
7,8,4,Freya,KSP,49.3918,-119.5891,322,14:53,15:06,29,29,1,sunny,1,0,Papilionidae,Papilio,NA,2,,,,,,
7,8,4,Freya,KSP,49.3918,-119.5891,322,14:53,15:06,29,29,1,sunny,1,0,Pieridae,Pieris,rapae,1,,,,,,
7,8,4,Freya,KMP,49.8645,-119.4583,351,14:00,14:13,28,28,1,sunny,0,0,Pieridae,Pieris,rapae,6,,,,,,
7,9,4,Freya,PML,49.5049,-119.6405,491,11:26,11:42,23,23,1,sunny,2,1,Pieridae,Pieris,rapae,6,,,,,,
7,9,4,Freya,PML,49.5049,-119.6405,491,12:26,12:42,23,23,1,sunny,2,1,Lycaenidae,Strymon,melinus,1,,,,,,
7,9,4,Freya,PML,49.5049,-119.6405,491,13:26,13:42,23,23,1,sunny,2,1,Papilionidae,Papilio,NA,1,,,,,,
7,9,4,Freya,PML,49.5049,-119.6405,491,14:26,14:42,23,23,1,sunny,2,1,Nymphalidae,Cercyonis,NA,1,,,,,,
7,9,4,Freya,UBC,49.942,-119.3988,480,15:20,15:33,28,28,1,partly cloudy,1,0,Papilionidae,Papilio,NA,1,,,,,,
7,9,4,Freya,RRP,49.8802,-119.5763,575,10:04,10:17,22,22,1,partly cloudy,1,1,NA,NA,NA,0,,,,,,
7,10,4,Freya,OHR,49.4214,-120.2563,568,10:08,10:25,21,22,1,partly cloudy,0,1,Nymphalidae,Cercyonis,NA,1,,,,,,
7,10,4,Freya,OHR,49.4214,-120.2563,568,11:08,11:25,21,22,1,partly cloudy,0,1,Nymphalidae,Cercyonis,sthenele,1,,,,,,
7,10,4,Freya,OHR,49.4214,-120.2563,568,12:08,12:25,21,22,1,partly cloudy,0,1,Nymphalidae,Limenitis,lorquini,3,,,,,,
7,10,4,Freya,OHR,49.4214,-120.2563,568,13:08,13:25,21,22,1,partly cloudy,0,1,Nymphalidae,Euphydryas,anicia,5,,,,,,
7,10,4,Freya,OHR,49.4214,-120.2563,568,14:08,14:25,21,22,1,partly cloudy,0,1,Papilionidae,Papilio,multicaudata,3,,,,,,
7,10,4,Freya,OHR,49.4214,-120.2563,568,15:08,15:25,21,22,1,partly cloudy,0,1,Nymphalidae,Erebia,epipsodea,1,,,,,,
7,10,4,Freya,OHR,49.4214,-120.2563,568,16:08,16:25,21,22,1,partly cloudy,0,1,Hesperiidae,NA,NA,10,,,,,,
7,10,4,Freya,OHR,49.4214,-120.2563,568,17:08,17:25,21,22,1,partly cloudy,0,1,Hesperiidae,Thymelicus,lineola,3,,,,,,
7,10,4,Freya,OHR,49.4214,-120.2563,568,18:08,18:25,21,22,1,partly cloudy,0,1,Pieridae,Colias,NA,1,,,,,,
7,10,4,Freya,OHR,49.4214,-120.2563,568,19:08,19:25,21,22,1,partly cloudy,0,1,Hesperiidae,Hesperia,colorado,1,,,,,,
7,10,4,Freya,OHR,49.4214,-120.2563,568,20:08,20:25,21,22,1,partly cloudy,0,1,Papilionidae,Papilio,NA,1,,,,,,
7,10,4,Freya,PBM,49.4421,-120.5734,889,11:55,12:12,19,20,1,cloudy,0,1,Nymphalidae,Argynnis,cybele,1,,,,,,
7,10,4,Freya,PBM,49.4421,-120.5734,889,12:55,13:12,19,20,1,cloudy,0,1,Nymphalidae,Argynnis,NA,4,,,,,,
7,10,4,Freya,PBM,49.4421,-120.5734,889,13:55,14:12,19,20,1,cloudy,0,1,Lycaenidae,Tharsalea,NA,1,,,,,,
7,10,4,Freya,PBM,49.4421,-120.5734,889,14:55,15:12,19,20,1,cloudy,0,1,Nymphalidae,Euphydryas,anicia,3,,,,,,
7,10,4,Freya,PBM,49.4421,-120.5734,889,15:55,16:12,19,20,1,cloudy,0,1,Nymphalidae,Limenitis,lorquini,1,,,,,,
7,10,4,Freya,PBM,49.4421,-120.5734,889,16:55,17:12,19,20,1,cloudy,0,1,Pieridae,Colias,NA,1,,,,,,
7,10,4,Freya,PBM,49.4421,-120.5734,889,17:55,18:12,19,20,1,cloudy,0,1,Hesperiidae,NA,NA,2,,,,,,
7,10,4,Freya,PBM,49.4421,-120.5734,889,18:55,19:12,19,20,1,cloudy,0,1,Lycaenidae,Icaricia,icaroides,1,,,,,,
7,10,4,Freya,PBM,49.4421,-120.5734,889,19:55,20:12,19,20,1,cloudy,0,1,Hesperiidae,Amblyscirtes,vialis,1,,,,,,
7,12,4,Freya,BGP,49.0245,-123.0564,5,11:52,12:06,18,19,1,sunny,2,1,Pieridae,Pieris,rapae,10,,,,,,
7,12,4,Freya,PSP,49.2501,-123.1965,85,13:14,13:26,19,19,1,partly cloudy,1,1,Papilionidae,Papilio,NA,1,,,,,,
7,13,4,Freya,RBG,48.4935,-123.3822,20,10:02,10:15,18,18,1,sunny,2,0,NA,NA,NA,0,,,,,,
7,13,4,Freya,CHP,48.47404,-123.3768,105,10:42,11:00,18,19,1,sunny,3,0,Hesperiidae,Ochlodes,sylvanoides,1,,,,,,
7,13,4,Freya,CHP,48.47404,-123.3768,105,10:42,11:00,18,19,1,sunny,3,0,Nymphalidae,Vanessa,NA,1,,,,,,
7,13,4,Freya,CHP,48.47404,-123.3768,105,10:42,11:00,18,19,1,sunny,3,0,Nymphalidae,Limenitis,lorquini,1,,,,,,
7,13,4,Freya,BHT,48.4099,-123.3644,40,12:37,12:52,21,21,1,sunny,1,1,Hesperiidae,Thymelicus,lineola,2,,,,,,
7,13,4,Freya,HRP,48.4355,-123.4065,74,14:06,14:20,20,20,1,sunny,2,1,Papilionidae,Papilio,rutulus,3,,,,,,
7,13,4,Freya,HRP,48.4355,-123.4065,74,14:06,14:20,20,20,1,sunny,2,1,Nymphalidae,Limenitis,lorquini,4,,,,,,
7,13,4,Freya,HRP,48.4355,-123.4065,74,14:06,14:20,20,20,1,sunny,2,1,Pieridae,Pieris,rapae,1,,,,,,
7,20,5,Freya,FLT,49.6127,-121.0651,1241,10:23,10:35,23,23,2,sunny,1,1,Nymphalidae,Limenitis,lorquini,2,,,,,,
7,20,5,Freya,FLT,49.6127,-121.0651,1241,10:23,10:35,23,23,2,sunny,1,1,Pieridae,NA,NA,1,,,,,,
7,20,5,Freya,FLT,49.6127,-121.0651,1241,10:23,10:35,23,23,2,sunny,1,1,Papilionidae,Papilio,NA,1,,,,,,
7,20,5,Freya,FLT,49.6127,-121.0651,1241,10:23,10:35,23,23,2,sunny,1,1,Nymphalidae,Nymphalis,california,7,,,,,,
7,20,5,Freya,FLT,49.6127,-121.0651,1241,10:23,10:35,23,23,2,sunny,1,1,Nymphalidae,Boloria,epithore,1,,,,,,
7,20,5,Freya,FLT,49.6127,-121.0651,1241,10:23,10:35,23,23,2,sunny,1,1,Nymphalidae,Boloria,NA,1,,,,,,
7,20,5,Freya,FLT,49.6127,-121.0651,1241,10:23,10:35,23,23,2,sunny,1,1,Nymphalidae,Argynnis,NA,1,,,,,,
7,20,5,Freya,MGT,49.0625,-120.7986,1185,12:28,12:43,21,21,3,cloudy,0,0,Lycaenidae,Tharsalea,mariposa,1,,,,,,
7,20,5,Freya,MGT,49.0625,-120.7986,1185,12:28,12:43,21,21,3,cloudy,0,0,Hesperiidae,NA,NA,2,,,,,,
7,20,5,Freya,MGT,49.0625,-120.7986,1185,12:28,12:43,21,21,3,cloudy,0,0,Nymphalidae,NA,NA,4,,,,,,
7,20,5,Freya,MGT,49.0625,-120.7986,1185,12:28,12:43,21,21,3,cloudy,0,0,Lycaenidae,Icaricia,icaroides,2,,,,,,
7,20,5,Freya,PBM,49.4421,-120.5734,889,12:28,12:43,26,26,2,partly cloudy,2,2,Lycaenidae,NA,NA,8,,,,,,
7,20,5,Freya,PBM,49.4421,-120.5734,889,12:28,12:43,26,26,2,partly cloudy,2,2,Lycaenidae,Icaricia,icaroides,2,,,,,,
7,20,5,Freya,PBM,49.4421,-120.5734,889,12:28,12:43,26,26,2,partly cloudy,2,2,Nymphalidae,Argynnis,NA,18,,,,,,
7,20,5,Freya,PBM,49.4421,-120.5734,889,12:28,12:43,26,26,2,partly cloudy,2,2,Nymphalidae,Argynnis,https://www.inaturalist.org/observations/383477014,1,,,,,,
7,20,5,Freya,PBM,49.4421,-120.5734,889,12:28,12:43,26,26,2,partly cloudy,2,2,Pieridae,Colias,NA,7,,,,,,
7,20,5,Freya,PBM,49.4421,-120.5734,889,12:28,12:43,26,26,2,partly cloudy,2,2,Hesperiidae,Hesperia,colorado,3,,,,,,
7,20,5,Freya,PBM,49.4421,-120.5734,889,12:28,12:43,26,26,2,partly cloudy,2,2,Lycaenidae,Tharsalea,mariposa,1,,,,,,
7,20,5,Freya,PBM,49.4421,-120.5734,889,12:28,12:43,26,26,2,partly cloudy,2,2,Lycaenidae,Tharsalea,NA,2,,,,,,
7,20,5,Freya,PBM,49.4421,-120.5734,889,12:28,12:43,26,26,2,partly cloudy,2,2,Hesperiidae,Thymelicus,lineola,2,,,,,,
7,20,5,Freya,PBM,49.4421,-120.5734,889,12:28,12:43,26,26,2,partly cloudy,2,2,Lycaenidae,Strymon,melinus,1,,,,,,
7,20,5,Freya,PBM,49.4421,-120.5734,889,12:28,12:43,26,26,2,partly cloudy,2,2,Lycaenidae,Satyrium,saepium,1,,,,,,
7,20,5,Freya,PBM,49.4421,-120.5734,889,12:28,12:43,26,26,2,partly cloudy,2,2,Nymphalidae,Euphydryas,anicia,1,,,,,,
7,20,5,Freya,PBM,49.4421,-120.5734,889,12:28,12:43,26,26,2,partly cloudy,2,2,Lycaenidae,Plebejus,anna,2,,,,,,
7,20,5,Freya,PBM,49.4421,-120.5734,889,12:28,12:43,26,26,2,partly cloudy,2,2,Nymphalidae,Limenitis,lorquini,3,,,,,,
7,20,5,Freya,PBM,49.4421,-120.5734,889,12:28,12:43,26,26,2,partly cloudy,2,2,Lycaenidae,Everes,amyntula,1,,,,,,
7,20,5,Freya,PBM,49.4421,-120.5734,889,12:28,12:43,26,26,2,partly cloudy,2,2,Hesperiidae,NA,NA,1,,,,,,
7,20,5,Freya,PBM,49.4421,-120.5734,889,12:28,12:43,26,26,2,partly cloudy,2,2,Nymphalidae,Cercyonis,NA,1,,,,,,
7,20,5,Freya,ABR,49.4194,-129.5247,909,15:20,15:38,26,28,3,partly cloudy,2,1,Nymphalidae,Cercyonis,NA,2,,,,,,
7,20,5,Freya,ABR,49.4194,-129.5247,909,15:20,15:38,26,28,3,partly cloudy,2,1,Hesperiidae,Hesperia,colorado,6,,,,,,
7,20,5,Freya,ABR,49.4194,-129.5247,909,15:20,15:38,26,28,3,partly cloudy,2,1,Nymphalidae,Argynnis,callippe,9,,,,,,
7,20,5,Freya,ABR,49.4194,-129.5247,909,15:20,15:38,26,28,3,partly cloudy,2,1,Hesperiidae,Thymelicus,lineola,4,,,,,,
7,20,5,Freya,ABR,49.4194,-129.5247,909,15:20,15:38,26,28,3,partly cloudy,2,1,Hesperiidae,Ochlodes,sylvanoides,1,,,,,,
7,20,5,Freya,ABR,49.4194,-129.5247,909,15:20,15:38,26,28,3,partly cloudy,2,1,Nymphalidae,Argynnis,NA,4,,,,,,
7,20,5,Freya,ABR,49.4194,-129.5247,909,15:20,15:38,26,28,3,partly cloudy,2,1,Nymphalidae,Oeneis,NA,1,,,,,,
7,21,5,Freya,KMP,49.8645,-119.4583,351,10:09,10:21,27,27,1,sunny,0,0,Pieridae,Pieris,rapae,1,,,,,,
7,21,5,Freya,UBC,49.942,-119.3988,480,11:05,11:17,30,30,2,sunny,2,1,NA,NA,NA,0,,,,,,
7,21,5,Freya,RRP,49.8802,-119.5763,575,12:38,12:53,32,32,2,sunny,0,1,Nymphalidae,Cercyonis,NA,1,,,,,,
7,21,5,Freya,RRP,49.8802,-119.5763,575,12:38,12:53,32,32,2,sunny,0,1,Nymphalidae,Cercyonis,NA,1,,,,,,
7,21,5,Freya,RRP,49.8802,-119.5763,575,12:38,12:53,32,32,2,sunny,0,1,Hesperiidae,Ochlodes,sylvanoides,1,,,,,,
7,21,5,Freya,OHR,49.4214,-120.2563,568,15:24,15:40,34,34,3,sunny,1,0,Pieridae,Colias,NA,1,,,,,,
7,21,5,Freya,OHR,49.4214,-120.2563,568,15:24,15:40,34,34,3,sunny,1,0,Nymphalidae,Cercyonis,NA,4,,,,,,
7,21,5,Freya,OHR,49.4214,-120.2563,568,15:24,15:40,34,34,3,sunny,1,0,Nymphalidae,Argynnis,hydaspe,2,,,,,,
7,22,5,Freya,KSP,49.3918,-119.5891,322,10:00,10:16,28,29,4,sunny,1,0,Pieridae,Pieris,rapae,2,,,,,,
7,22,5,Freya,KSP,49.3918,-119.5891,322,10:00,10:16,28,29,4,sunny,1,0,Papilionidae,Papilio,NA,1,,,,,,
7,22,5,Freya,KSP,49.3918,-119.5891,322,10:00,10:16,28,29,4,sunny,1,0,Hesperiidae,Ochlodes,sylvanoides,3,,,,,,
7,22,5,Freya,KSP,49.3918,-119.5891,322,10:00,10:16,28,29,4,sunny,1,0,Hesperiidae,Pholisora,catullus,4,,,,,,
7,22,5,Freya,KSP,49.3918,-119.5891,322,10:00,10:16,28,29,4,sunny,1,0,Nymphalidae,Cercyonis,NA,1,,,,,,
7,22,5,Freya,KSP,49.3918,-119.5891,322,10:00,10:16,28,29,4,sunny,1,0,Pieridae,Colias,NA,1,,,,,,
7,22,5,Freya,OKF,49.3384,-119.5804,340,10:36,10:50,28,28,3,sunny,1,2,Lycaenidae,NA,NA,1,,,,,,
7,22,5,Freya,JMS,49.1971,-119.7834,407,13:04,13:17,33,33,4,sunny,2,2,Pieridae,Pieris,rapae,2,,,,,,
7,22,5,Freya,KWL,49.3013,-119.6279,571,11:33,11:48,32,32,4,sunny,0,1,Pieridae,Pieris,rapae,3,,,,,,
7,22,5,Freya,KWL,49.3013,-119.6279,571,11:33,11:48,32,32,4,sunny,0,1,Lycaenidae,Plebejus,melissa,1,,,,,,
7,22,5,Freya,KWL,49.3013,-119.6279,571,11:33,11:48,32,32,4,sunny,0,1,Lycaenidae,NA,NA,1,,,,,,
7,22,5,Freya,KWL,49.3013,-119.6279,571,11:33,11:48,32,32,4,sunny,0,1,Hesperiidae,Pholisora,catullus,4,,,,,,
7,23,5,Freya,PML,49.5049,-119.6405,491,10:00,10:15,27,28,3,partly cloudy,0,2,Hesperiidae,Ochlodes,sylvanoides,4,,,,,,
7,23,5,Freya,PML,49.5049,-119.6405,491,10:00,10:15,27,28,3,partly cloudy,0,2,Lycaenidae,Strymon,melinus,1,,,,,,
7,23,5,Freya,PML,49.5049,-119.6405,491,10:00,10:15,27,28,3,partly cloudy,0,2,Hesperiidae,Pholisora,catullus,4,,,,,,
7,23,5,Freya,KPP,50.6698,-120.4153,719,13:05,13:20,32,31,7,partly cloudy,2,2,Nymphalidae,Cercyonis,NA,1,,,,,,
7,23,5,Freya,KPP,50.6698,-120.4153,719,13:05,13:20,32,31,7,partly cloudy,2,2,Lycaenidae,Strymon,melinus,2,,,,,,
7,23,5,Freya,MMF,50.4953,-120.8061,1108,14:57,15:14,29,29,7,partly cloudy,1,1,Nymphalidae,Argynnis,NA,11,,,,,,
7,23,5,Freya,MMF,50.4953,-120.8061,1108,14:57,15:14,29,29,7,partly cloudy,1,1,Nymphalidae,NA,NA,2,,,,,,
7,23,5,Freya,MMF,50.4953,-120.8061,1108,14:57,15:14,29,29,7,partly cloudy,1,1,Hesperiidae,NA,NA,3,,,,,,
7,23,5,Freya,MMF,50.4953,-120.8061,1108,14:57,15:14,29,29,7,partly cloudy,1,1,Hesperiidae,Thymelicus,lineola,3,,,,,,
7,23,5,Freya,MMF,50.4953,-120.8061,1108,14:57,15:14,29,29,7,partly cloudy,1,1,Nymphalidae,Phyciodes,cocyta,13,,,,,,
7,23,5,Freya,MMF,50.4953,-120.8061,1108,14:57,15:14,29,29,7,partly cloudy,1,1,Nymphalidae,Nymphalis,californica,1,,,,,,
7,23,5,Freya,MMF,50.4953,-120.8061,1108,14:57,15:14,29,29,7,partly cloudy,1,1,Nymphalidae,Argynnis,cybele,1,,,,,,
7,23,5,Freya,MMF,50.4953,-120.8061,1108,14:57,15:14,29,29,7,partly cloudy,1,1,Nymphalidae,Cercyonis,oetus,2,,,,,,
7,23,5,Freya,MMF,50.4953,-120.8061,1108,14:57,15:14,29,29,7,partly cloudy,1,1,Lycaenidae,NA,NA,3,,,,,,
7,23,5,Freya,MMF,50.4953,-120.8061,1108,14:57,15:14,29,29,7,partly cloudy,1,1,Nymphalidae,Coenonnympha,california,1,,,,,,
7,23,5,Freya,MMF,50.4953,-120.8061,1108,14:57,15:14,29,29,7,partly cloudy,1,1,Nymphalidae,Argynnis,hydaspe,1,,,,,,
7,23,5,Freya,MMF,50.4953,-120.8061,1108,14:57,15:14,29,29,7,partly cloudy,1,1,Lycaenidae,Satyrium,sylvinus,2,,,,,,
7,25,5,Freya,BGP,49.0245,-123.0564,5,10:10,10:23,18,18,1,cloudy,3,3,NA,NA,NA,0,,,,,,
7,25,5,Freya,CCM,49.1518,-122.0074,12,13:36,13:50,21,21,1,cloudy,2,0,NA,NA,NA,0,,,,,,
7,25,5,Freya,GBH,49.0965,-122.0457,13,12:41,12:54,21,21,1,cloudy,2,0,NA,NA,NA,0,,,,,,
7,29,5,Julie,PSP,49.2501,-123.1965,85,13:47,14:04,21,22,1,sunny,0,1,Hesperiidae,Ochlodes,sylvanoides,1,,,,,,
7,29,5,Freya,CHP,48.47404,-123.3768,105,12:35,12:50,20,20,1,partly cloudy,1,0,Hesperiidae,Ochlodes,sylvanoides,1,,,,,,
7,29,5,Freya,CHP,48.47404,-123.3768,105,12:35,12:50,20,20,1,partly cloudy,1,0,Pieridae,Pieris,rapae,1,,,,,,
7,27,5,Freya,HRP,48.4355,-123.4065,74,13:33,13:45,20,20,1,cloudy,0,0,NA,NA,NA,0,,,,,,
7,29,5,Freya,BHT,48.4099,-123.3644,40,11:43,11:58,19,19,1,sunny,1,1,Hesperiidae,Ochlodes,sylvanoides,3,,,,,,
8,3,6,Freya,CCM,49.1518,-122.0074,12,10:04,10:18,18,18,2,sunny,1,2,Hesperiidae,Ochlodes,sylvanoides,8,,,,,,
8,3,6,Freya,CCM,49.1518,-122.0074,12,10:04,10:18,18,18,2,sunny,1,2,Pieridae,Pieris,rapae,4,,,,,,
8,3,6,Freya,GBH,49.0965,-122.0457,13,10:52,11:07,20,20,1,sunny,1,2,Pieridae,Pieris,rapae,3,,,,,,
8,3,6,Freya,GBH,49.0965,-122.0457,13,10:52,11:07,20,20,1,sunny,1,2,Hesperiidae,Ochlodes,sylvanoides,5,,,,,,
8,3,6,Freya,GBH,49.0965,-122.0457,13,10:52,11:07,20,20,1,sunny,1,2,Nymphalidae,Vanessa,atalanta,2,,,,,,
8,3,6,Freya,BGP,49.0245,-123.0564,5,13:13,13:29,21,21,1,sunny,3,3,Hesperiidae,Ochlodes,sylvanoides,3,,,,,,
8,3,6,Freya,PSP,49.2501,-123.1965,85,14:52,15:07,22,22,1,sunny,2,1,Pieridae,Pieris,rapae,1,,,,,,
8,4,6,Freya,FLT,49.6127,-121.0651,1241,10:26,10:41,16,18,4,sunny,0,1,Pieridae,Colias,NA,1,,,,,,
8,4,6,Freya,FLT,49.6127,-121.0651,1241,10:26,10:41,16,18,4,sunny,0,1,Nymphalidae,Limenitis,lorquini,1,,,,,,
8,4,6,Freya,FLT,49.6127,-121.0651,1241,10:26,10:41,16,18,4,sunny,0,1,Lycaenidae,Tharsalea,NA,1,,,,,,
8,4,6,Freya,FLT,49.6127,-121.0651,1241,10:26,10:41,16,18,4,sunny,0,1,Nymphalidae,Argynnis,NA,2,,,,,,
8,4,6,Freya,FLT,49.6127,-121.0651,1241,10:26,10:41,16,18,4,sunny,0,1,Nymphalidae,Euphydryas,anicia,2,,,,,,
8,4,6,Freya,FLT,49.6127,-121.0651,1241,10:26,10:41,16,18,4,sunny,0,1,Hesperiidae,NA,NA,1,,,,,,
8,4,6,Freya,FLT,49.6127,-121.0651,1241,10:26,10:41,16,18,4,sunny,0,1,Hesperiidae,Thymelicus,lineola,2,,,,,,
8,4,6,Freya,KPP,50.6698,-120.4153,719,14:55,15:09,27,27,4,sunny,0,0,Nymphalidae,Cercyonis,oetus,1,,,,,,
8,4,6,Freya,PSL,50.6633,-120.3285,447,14:03,14:19,26,27,4,sunny,1,1,Pieridae,Colias,NA,1,,,,,,
8,4,6,Freya,PSL,50.6633,-120.3285,447,14:03,14:19,26,27,4,sunny,1,1,Hesperiidae,Ochlodes,sylvanoides,3,,,,,,
8,4,6,Freya,MMF,50.4953,-120.8061,1108,12:13,12:28,21,21,3,sunny,0,1,Nymphalidae,Argynnis,NA,16,,,,,,
8,4,6,Freya,MMF,50.4953,-120.8061,1108,12:13,12:28,21,21,3,sunny,0,1,Nymphalidae,Phyciodes,cocyta,2,,,,,,
8,4,6,Freya,MMF,50.4953,-120.8061,1108,12:13,12:28,21,21,3,sunny,0,1,Hesperiidae,Thymelicus,lineola,1,,,,,,
8,4,6,Freya,MMF,50.4953,-120.8061,1108,12:13,12:28,21,21,3,sunny,0,1,Lycaenidae,Satyrium,sylvinus,1,,,,,,
8,4,6,Freya,MMF,50.4953,-120.8061,1108,12:13,12:28,21,21,3,sunny,0,1,Pieridae,Colias,NA,1,,,,,,
8,4,6,Freya,MMF,50.4953,-120.8061,1108,12:13,12:28,21,21,3,sunny,0,1,Hesperiidae,Hesperia,colorado,1,,,,,,
8,5,6,Freya,RRP,49.8802,-119.5763,575,12:23,12:38,27,27,3,sunny,1,1,NA,NA,NA,0,,,,,,
8,5,6,Freya,KWL,49.3013,-119.6279,571,14:22,14:39,29,29,5,sunny,2,3,Hesperiidae,Pholisora,catullus,2,,,,,,
8,5,6,Freya,KWL,49.3013,-119.6279,571,14:22,14:39,29,29,5,sunny,2,3,Hesperiidae,Hesperia,colorado,1,,,,,,
8,5,6,Freya,KWL,49.3013,-119.6279,571,14:22,14:39,29,29,5,sunny,2,3,Lycaenidae,Plebejus,melissa,1,,,,,,
